tconst	averageRating	numVotes
tt0017673	3.8	19
tt0017676	7.2	33
tt0017682	5.0	40
tt0017683	6.5	19
tt0017685	7.0	21
tt0017687	6.4	49
tt0017688	6.6	18
tt0017692	5.5	31
tt0017698	7.2	28
tt0017701	7.0	19
tt0017703	5.3	57
tt0017706	5.8	76
tt0017707	5.3	20
tt0017714	6.3	19
tt0017715	4.8	17
tt0017726	6.3	187
tt0017727	5.7	16
tt0017728	6.4	8
tt0017729	5.9	715
tt0017730	5.1	17
tt0017731	5.2	55
tt0017735	6.8	373
tt0017736	7.1	278
tt0017738	6.0	42
tt0017739	7.1	3636
tt0017742	4.8	26
tt0017743	6.8	1204
tt0017744	5.9	751
tt0017747	4.8	36
tt0017748	7.0	156
tt0017750	7.3	616
tt0017751	6.5	492
tt0017752	5.7	34
tt0017755	5.4	15
tt0017757	6.3	28
tt0017758	6.0	11
tt0017760	5.2	11
tt0017764	6.2	12
tt0017765	6.9	5715
tt0017766	5.1	36
tt0017767	6.6	17
tt0017768	5.6	12
tt0017771	4.0	10
tt0017772	5.8	23
tt0017773	4.8	9
tt0017774	5.4	14
tt0017775	7.0	2392
tt0017776	7.4	17
tt0017778	6.1	111
tt0017779	5.0	18
tt0017788	7.2	16
tt0017793	5.3	21
tt0017794	5.7	22
tt0017796	6.2	14
tt0017802	4.5	36
tt0017804	5.8	40
tt0017805	4.1	34
tt0017806	5.0	73
tt0017809	7.1	845
tt0017811	2.9	22
tt0017812	6.5	119
tt0017813	6.8	1202
tt0017816	4.5	20
tt0017822	6.6	111
tt0017823	6.8	20
tt0017825	6.0	3330
tt0017826	6.6	9
tt0017828	5.2	12
tt0017829	7.5	116
tt0017831	6.3	10
tt0017832	5.4	293
tt0017835	4.3	26
tt0017836	6.5	1117
tt0017839	6.9	90
tt0017841	7.1	178
tt0017843	5.4	3229
tt0017844	6.3	35
tt0017847	6.2	93
tt0017850	7.6	144
tt0017855	6.5	122
tt0017858	6.6	40
tt0017859	6.2	26
tt0017860	5.7	760
tt0017863	2.6	22
tt0017865	3.8	43
tt0017866	5.3	60
tt0017868	6.0	142
tt0017869	6.5	102
tt0017870	6.4	262
tt0017871	6.5	1074
tt0017877	6.2	88
tt0017882	6.8	30
tt0017883	5.4	24
tt0017885	4.8	12
tt0017886	6.3	338
tt0017887	5.1	11
tt0017888	5.5	9
tt0017889	6.8	51
tt0017891	5.8	22
tt0017893	5.9	768
tt0017894	6.2	38
tt0017895	1.9	20
tt0017896	5.7	43
tt0017898	4.8	91
tt0017899	5.9	145
tt0017902	5.6	20
tt0017905	6.4	18
tt0017910	1.3	18
tt0017911	6.2	21
tt0017912	6.6	13
tt0017913	3.7	23
tt0017916	5.7	11
tt0017917	6.7	27
tt0017918	7.0	387
tt0017919	5.7	18
tt0017920	7.8	15
tt0017921	3.4	22
tt0017923	4.8	12
tt0017925	8.1	103415
tt0017926	6.8	54
tt0017928	6.3	322
tt0017929	6.7	99
tt0017930	6.9	77
tt0017934	6.2	18
tt0017935	7.2	29
tt0017936	7.4	75
tt0017937	6.0	27
tt0017938	6.9	1003
tt0017941	8.0	11
tt0017944	5.7	86
tt0017946	5.4	46
tt0017947	6.4	61
tt0017949	6.0	330
tt0017952	6.6	22
tt0017954	6.1	170
tt0017956	5.2	17
tt0017957	6.8	21
tt0017958	5.3	49
tt0017960	5.8	28
tt0017961	7.3	1241
tt0017962	4.9	28
tt0017964	6.2	40
tt0017967	7.1	149
tt0017968	5.5	18
tt0017970	6.3	21
tt0017973	5.8	27
tt0017976	5.4	20
tt0017979	5.9	99
tt0017990	5.9	26
tt0017995	5.9	46
tt0017998	7.2	309
tt0017999	4.0	7
tt0018007	6.5	22
tt0018008	6.3	30
tt0018011	6.7	24
tt0018012	5.9	26
tt0018013	5.6	42
tt0018014	6.8	294
tt0018016	6.3	343
tt0018017	6.6	16
tt0018018	6.5	31
tt0018022	6.4	21
tt0018024	5.8	17
tt0018028	2.3	36
tt0018030	5.7	11
tt0018032	5.7	18
tt0018033	7.2	3841
tt0018036	6.1	27
tt0018037	6.4	11578
tt0018038	5.7	37
tt0018043	5.1	28
tt0018044	5.9	15
tt0018045	7.1	353
tt0018046	5.9	22
tt0018049	6.7	18
tt0018050	5.9	9
tt0018051	7.6	5079
tt0018054	7.3	2577
tt0018055	5.6	24
tt0018056	5.0	11
tt0018060	6.8	13
tt0018061	6.1	68
tt0018062	7.2	69
tt0018063	6.1	9
tt0018064	7.1	78
tt0018066	7.3	1934
tt0018074	5.1	28
tt0018080	5.8	72
tt0018081	6.9	24
tt0018082	6.9	21
tt0018083	6.7	1262
tt0018087	7.2	925
tt0018088	5.5	9
tt0018089	6.0	16
tt0018092	6.1	30
tt0018095	6.3	11
tt0018096	7.0	10
tt0018097	6.7	1536
tt0018099	5.1	20
tt0018102	6.3	607
tt0018105	6.1	38
tt0018106	6.4	699
tt0018107	6.8	1263
tt0018109	6.8	12
tt0018113	6.3	854
tt0018114	3.8	11
tt0018118	6.3	83
tt0018119	6.6	344
tt0018121	5.2	10
tt0018122	5.1	12
tt0018124	6.7	33
tt0018127	7.8	14
tt0018128	5.9	14
tt0018129	4.7	68
tt0018132	6.0	8
tt0018137	7.7	17
tt0018138	6.2	409
tt0018142	6.4	51
tt0018143	5.8	37
tt0018146	7.2	11
tt0018150	6.1	395
tt0018153	5.5	14
tt0018155	8.0	9
tt0018156	5.4	21
tt0018159	5.6	46
tt0018160	5.9	14
tt0018164	6.7	21
tt0018166	6.8	606
tt0018170	6.1	82
tt0018171	4.8	7
tt0018172	7.4	68
tt0018173	5.8	20
tt0018178	6.8	24
tt0018179	6.3	738
tt0018183	7.4	988
tt0018184	6.5	30
tt0018187	6.9	158
tt0018190	7.1	282
tt0018192	8.2	9442
tt0018194	5.5	29
tt0018196	6.5	49
tt0018197	6.8	56
tt0018199	6.1	144
tt0018200	4.7	13
tt0018203	6.9	85
tt0018204	6.5	101
tt0018205	5.0	12
tt0018207	6.2	80
tt0018208	6.6	107
tt0018210	6.5	44
tt0018211	6.8	53
tt0018212	6.0	280
tt0018213	5.9	361
tt0018214	7.2	20
tt0018217	7.4	8816
tt0018218	6.4	432
tt0018221	5.9	14
tt0018226	7.1	13
tt0018227	6.0	30
tt0018229	6.4	11
tt0018233	7.3	34
tt0018235	6.8	198
tt0018236	5.9	22
tt0018243	6.2	37
tt0018245	5.5	160
tt0018246	6.4	360
tt0018247	6.2	192
tt0018251	5.8	14
tt0018252	5.2	11
tt0018253	6.0	632
tt0018258	5.5	28
tt0018259	7.0	25
tt0018260	4.9	11
tt0018262	6.7	23
tt0018264	4.5	16
tt0018266	7.9	30
tt0018267	6.8	10
tt0018268	6.4	161
tt0018269	6.4	42
tt0018272	6.4	28
tt0018274	5.4	12
tt0018275	7.6	9
tt0018278	5.9	77
tt0018280	6.0	13
tt0018285	5.9	18
tt0018287	4.8	7
tt0018290	5.8	81
tt0018294	6.6	1127
tt0018295	6.2	64
tt0018297	6.6	811
tt0018299	7.2	36
tt0018301	7.6	19
tt0018302	5.4	9
tt0018311	6.8	1555
tt0018312	5.9	41
tt0018313	6.1	28
tt0018318	5.8	24
tt0018319	5.8	65
tt0018320	4.8	23
tt0018324	6.6	26
tt0018325	5.0	14
tt0018328	6.1	4162
tt0018329	5.1	17
tt0018332	7.2	30
tt0018335	6.9	16
tt0018336	5.9	38
tt0018339	5.0	12
tt0018343	5.4	18
tt0018345	6.8	38
tt0018346	3.7	51
tt0018348	5.8	13
tt0018349	4.3	11
tt0018350	6.6	105
tt0018351	6.9	286
tt0018355	5.6	18
tt0018356	6.7	702
tt0018361	6.0	19
tt0018362	6.2	493
tt0018367	7.0	12
tt0018368	6.7	970
tt0018371	7.0	280
tt0018372	6.3	33
tt0018373	6.6	11
tt0018375	5.8	113
tt0018377	7.3	9
tt0018378	7.0	17
tt0018379	7.5	4467
tt0018381	6.6	39
tt0018382	6.4	28
tt0018383	7.0	13
tt0018386	5.3	29
tt0018388	6.1	125
tt0018389	5.5	252
tt0018392	7.2	523
tt0018393	4.0	27
tt0018394	6.7	183
tt0018396	6.1	115
tt0018397	6.9	770
tt0018398	5.8	23
tt0018399	2.3	24
tt0018400	5.7	19
tt0018404	5.2	16
tt0018406	5.5	24
tt0018407	6.2	11
tt0018410	7.0	151
tt0018413	5.7	524
tt0018417	6.6	10
tt0018419	5.7	62
tt0018423	5.2	19
tt0018426	5.9	21
tt0018429	6.0	87
tt0018433	6.3	73
tt0018435	7.2	10
tt0018438	6.5	19
tt0018440	6.4	1115
tt0018441	7.8	10
tt0018443	6.9	23
tt0018446	6.5	171
tt0018450	6.8	14
tt0018451	7.5	1762
tt0018452	6.1	756
tt0018453	6.6	200
tt0018454	7.8	12
tt0018455	8.1	55605
tt0018457	5.9	66
tt0018460	5.1	22
tt0018464	5.1	253
tt0018465	3.8	204
tt0018469	6.8	12
tt0018470	5.8	20
tt0018471	7.1	1697
tt0018475	6.4	20
tt0018477	6.0	11
tt0018478	6.6	71
tt0018479	4.6	22
tt0018480	5.3	32
tt0018484	6.1	164
tt0018486	2.4	20
tt0018487	5.9	500
tt0018488	4.4	12
tt0018489	5.7	23
tt0018491	6.7	11
tt0018494	5.8	9
tt0018500	7.0	225
tt0018501	5.6	48
tt0018503	6.5	66
tt0018505	7.3	1405
tt0018507	6.1	47
tt0018508	6.4	85
tt0018509	6.3	844
tt0018511	6.6	11
tt0018512	7.0	15
tt0018513	5.8	693
tt0018515	6.6	1222
tt0018516	5.2	28
tt0018517	6.2	14
tt0018519	6.3	56
tt0018523	6.8	969
tt0018524	6.8	531
tt0018525	2.9	198
tt0018526	7.5	3721
tt0018528	7.7	9888
tt0018530	6.2	377
tt0018531	6.6	20
tt0018532	7.4	21
tt0018533	6.6	73
tt0018537	6.6	36
tt0018538	5.4	32
tt0018540	3.8	11
tt0018543	6.9	59
tt0018548	7.1	23
tt0018549	5.4	21
tt0018552	7.2	97
tt0018553	7.4	8
tt0018561	7.8	28
tt0018565	6.9	14
tt0018566	7.0	435
tt0018571	6.7	111
tt0018573	6.0	647
tt0018575	5.9	15
tt0018576	5.4	13
tt0018578	7.5	15548
tt0018579	4.7	223
tt0018583	6.2	792
tt0018584	7.0	127
tt0018588	6.7	327
tt0018592	6.0	19
tt0018594	6.5	14
tt0018595	6.0	18
tt0018600	6.1	180
tt0018601	6.5	120
tt0018606	6.3	61
tt0018607	6.7	95
tt0018608	1.8	17
tt0018611	6.1	81
tt0018613	5.0	65
tt0018615	7.1	460
tt0018617	4.8	35
tt0018618	6.2	1233
tt0018619	5.8	33
tt0018620	6.3	14
tt0018621	6.6	58
tt0018622	6.4	30
tt0018624	4.9	32
tt0018625	5.4	13
tt0018628	6.2	169
tt0018630	5.3	22
tt0018631	3.7	11
tt0018633	7.5	109
tt0018634	5.7	25
tt0018638	6.8	46
tt0018639	5.8	24
tt0018640	7.2	20
tt0018642	5.6	29
tt0018646	7.2	52
tt0018647	5.3	40
tt0018651	3.9	53
tt0018652	5.8	75
tt0018654	5.8	57
tt0018656	4.9	22
tt0018660	6.2	103
tt0018662	5.6	17
tt0018666	5.3	96
tt0018667	5.4	14
tt0018671	5.2	23
tt0018672	4.8	14
tt0018673	7.2	120
tt0018674	6.9	124
tt0018675	6.2	1087
tt0018678	6.5	537
tt0018679	6.4	32
tt0018681	6.0	73
tt0018684	7.4	1445
tt0018685	6.0	18
tt0018686	6.3	81
tt0018688	6.3	66
tt0018689	6.2	86
tt0018692	4.0	27
tt0018693	5.2	23
tt0018696	7.5	21
tt0018697	6.9	97
tt0018698	5.8	34
tt0018699	3.5	26
tt0018700	6.4	19
tt0018701	6.2	13
tt0018704	5.6	12
tt0018707	7.4	8
tt0018708	6.2	13
tt0018709	5.0	19
tt0018710	5.8	90
tt0018712	6.6	68
tt0018713	7.9	16
tt0018714	5.0	42
tt0018715	6.7	20
tt0018716	5.8	22
tt0018718	5.2	27
tt0018721	6.0	290
tt0018722	5.7	164
tt0018725	6.6	21
tt0018727	5.5	21
tt0018728	6.8	535
tt0018729	7.5	33
tt0018732	6.8	12
tt0018733	6.5	73
tt0018736	4.5	16
tt0018737	7.7	12534
tt0018738	6.1	10
tt0018739	6.5	153
tt0018740	5.6	25
tt0018742	8.0	13993
tt0018743	6.0	55
tt0018744	5.4	177
tt0018746	4.4	22
tt0018748	5.4	52
tt0018749	6.7	886
tt0018750	5.9	53
tt0018751	6.5	30
tt0018752	5.1	25
tt0018753	6.4	18
tt0018754	4.0	17
tt0018756	5.4	2875
tt0018758	6.0	19
tt0018761	5.8	138
tt0018767	5.2	12
tt0018770	7.2	4836
tt0018771	7.6	47
tt0018772	3.8	21
tt0018773	8.1	37574
tt0018778	5.4	19
tt0018781	4.8	18
tt0018790	2.7	16
tt0018791	7.3	106
tt0018792	6.0	59
tt0018795	6.8	784
tt0018796	6.8	25
tt0018797	6.6	41
tt0018800	5.8	14
tt0018804	6.7	35
tt0018806	8.0	9722
tt0018808	5.0	40
tt0018811	7.1	52
tt0018813	6.5	24
tt0018815	3.6	14
tt0018816	6.6	47
tt0018817	8.0	22
tt0018818	5.8	35
tt0018821	4.0	16
tt0018822	5.2	65
tt0018823	4.6	12
tt0018825	7.3	31
tt0018826	6.8	243
tt0018829	5.8	13
tt0018830	4.4	14
tt0018831	5.2	23
tt0018835	6.8	24
tt0018836	7.0	500
tt0018839	7.5	5330
tt0018841	7.2	768
tt0018844	6.8	86
tt0018846	6.2	128
tt0018848	4.7	13
tt0018849	5.4	29
tt0018850	3.3	201
tt0018851	6.5	76
tt0018853	5.8	16
tt0018854	5.6	109
tt0018855	4.4	26
tt0018856	6.9	29
tt0018859	5.4	20
tt0018860	6.3	856
tt0018861	5.7	13
tt0018862	7.0	192
tt0018867	5.6	46
tt0018869	6.0	32
tt0018870	5.6	30
tt0018873	6.8	1509
tt0018876	5.8	3301
tt0018879	5.9	255
tt0018880	5.2	22
tt0018881	6.6	62
tt0018882	6.9	258
tt0018885	5.8	66
tt0018887	6.2	12
tt0018888	6.3	32
tt0018889	4.7	17
tt0018890	7.2	1447
tt0018891	7.1	78
tt0018892	5.8	43
tt0018893	7.8	64
tt0018896	6.3	34
tt0018902	3.2	15
tt0018903	6.0	26
tt0018905	4.8	17
tt0018906	7.4	60
tt0018908	7.0	367
tt0018909	7.2	989
tt0018910	4.7	417
tt0018913	5.5	248
tt0018915	6.0	12
tt0018920	5.7	105
tt0018925	6.5	1157
tt0018926	6.6	27
tt0018927	6.7	528
tt0018930	6.1	20
tt0018935	6.5	333
tt0018936	7.9	24
tt0018937	6.6	917
tt0018942	2.8	8
tt0018945	5.6	194
tt0018951	6.8	21
tt0018955	5.6	34
tt0018958	7.3	9
tt0018960	5.2	23
tt0018961	4.9	14
tt0018962	4.8	15
tt0018963	5.3	16
tt0018966	6.5	21
tt0018967	4.9	17
tt0018968	4.5	14
tt0018970	6.6	1007
tt0018971	6.2	50
tt0018972	6.6	592
tt0018973	7.1	26
tt0018974	6.1	27
tt0018975	6.4	19
tt0018976	6.1	29
tt0018978	4.2	25
tt0018979	2.3	28
tt0018980	4.7	19
tt0018981	3.4	14
tt0018987	5.4	32
tt0018990	6.9	229
tt0018993	7.1	80
tt0018996	6.1	241
tt0018997	6.1	43
tt0018998	5.4	29
tt0018999	5.1	15
tt0019004	6.9	16
tt0019005	5.9	71
tt0019009	5.8	37
tt0019010	5.6	22
tt0019013	5.8	30
tt0019014	4.4	39
tt0019018	6.0	28
tt0019019	5.9	9
tt0019021	4.8	13
tt0019022	7.6	26
tt0019023	5.8	23
tt0019026	6.5	50
tt0019028	3.8	16
tt0019032	7.4	17
tt0019033	6.3	138
tt0019034	6.2	19
tt0019035	6.2	166
tt0019041	6.3	15
tt0019043	7.0	493
tt0019045	5.5	29
tt0019049	8.0	12
tt0019050	7.0	62
tt0019051	6.3	28
tt0019053	5.5	21
tt0019056	6.4	21
tt0019057	5.9	43
tt0019058	6.0	9
tt0019060	6.9	67
tt0019061	6.7	90
tt0019062	6.4	52
tt0019064	6.8	42
tt0019065	3.4	15
tt0019067	6.9	580
tt0019070	5.5	41
tt0019071	7.9	4856
tt0019072	6.4	18
tt0019074	7.5	2245
tt0019077	2.1	194
tt0019079	6.7	1154
tt0019080	5.9	83
tt0019081	6.4	9
tt0019083	4.6	19
tt0019084	6.5	19
tt0019085	6.5	46
tt0019086	5.8	8
tt0019087	6.0	7
tt0019096	5.7	1014
tt0019098	6.5	758
tt0019099	5.1	14
tt0019100	5.8	16
tt0019101	5.7	17
tt0019102	7.0	14
tt0019103	6.3	13
tt0019106	5.2	13
tt0019109	7.7	2807
tt0019110	7.2	63
tt0019116	5.8	13
tt0019117	5.9	76
tt0019121	5.5	14
tt0019122	3.8	9
tt0019125	5.7	49
tt0019127	7.0	250
tt0019129	6.6	10
tt0019130	7.6	8769
tt0019131	6.6	29
tt0019132	4.7	32
tt0019136	6.5	39
tt0019137	5.7	16
tt0019141	6.7	13
tt0019144	5.8	36
tt0019146	5.6	17
tt0019150	7.1	85
tt0019151	6.9	671
tt0019152	6.7	403
tt0019153	5.0	7
tt0019154	5.9	40
tt0019155	6.5	40
tt0019156	5.7	17
tt0019159	6.1	70
tt0019163	6.1	44
tt0019165	5.6	37
tt0019172	7.0	16
tt0019175	6.5	54
tt0019178	7.1	42
tt0019179	5.0	36
tt0019181	4.9	18
tt0019182	5.5	202
tt0019183	5.4	122
tt0019184	7.1	21
tt0019186	6.6	300
tt0019193	7.1	35
tt0019194	6.2	45
tt0019195	7.2	1513
tt0019196	5.8	11
tt0019198	6.0	17
tt0019200	4.0	83
tt0019203	3.7	44
tt0019205	6.1	31
tt0019209	5.3	34
tt0019210	6.2	13
tt0019211	5.8	73
tt0019217	6.6	93
tt0019219	5.9	22
tt0019220	5.5	42
tt0019221	5.2	41
tt0019225	6.9	401
tt0019226	6.4	37
tt0019227	6.4	353
tt0019228	6.8	14
tt0019229	6.4	35
tt0019231	6.1	66
tt0019233	5.6	27
tt0019234	5.5	11
tt0019236	6.3	20
tt0019237	6.7	2126
tt0019238	5.2	11
tt0019241	5.7	250
tt0019242	6.9	46
tt0019245	6.8	22
tt0019248	6.3	37
tt0019249	5.9	19
tt0019250	6.2	61
tt0019252	2.5	50
tt0019253	6.8	378
tt0019254	8.1	65679
tt0019258	7.4	2872
tt0019259	5.6	22
tt0019260	7.5	15
tt0019264	4.6	23
tt0019265	6.3	20
tt0019267	7.1	1669
tt0019268	4.6	14
tt0019269	6.6	16
tt0019270	5.5	31
tt0019273	7.1	11
tt0019278	7.0	2466
tt0019282	5.5	20
tt0019283	5.8	172
tt0019286	7.0	2434
tt0019287	4.3	15
tt0019288	6.2	53
tt0019290	6.4	364
tt0019296	6.2	22
tt0019298	6.4	24
tt0019299	5.3	12
tt0019302	6.3	17
tt0019304	6.6	1764
tt0019305	6.7	178
tt0019307	5.5	30
tt0019308	6.6	29
tt0019309	5.1	26
tt0019312	6.2	187
tt0019313	6.6	79
tt0019316	6.1	17
tt0019317	5.2	23
tt0019318	6.3	23
tt0019321	8.1	27
tt0019325	5.9	283
tt0019327	6.3	19
tt0019328	5.8	277
tt0019329	6.4	18
tt0019331	6.8	16
tt0019332	6.5	101
tt0019335	4.4	238
tt0019337	5.7	177
tt0019338	6.1	41
tt0019339	7.1	59
tt0019341	6.2	9
tt0019344	7.2	2939
tt0019345	5.4	50
tt0019347	4.0	16
tt0019348	5.3	63
tt0019354	8.0	38
tt0019355	5.0	91
tt0019356	5.8	16
tt0019358	6.2	37
tt0019360	5.5	8
tt0019361	7.0	84
tt0019367	5.4	353
tt0019369	6.2	40
tt0019370	6.7	44
tt0019372	6.1	65
tt0019374	7.0	353
tt0019375	6.8	70
tt0019376	6.7	916
tt0019377	5.9	51
tt0019378	6.3	59
tt0019379	7.6	4145
tt0019380	6.7	23
tt0019381	7.1	107
tt0019385	6.2	62
tt0019388	6.1	306
tt0019391	6.5	35
tt0019395	4.6	23
tt0019397	5.8	285
tt0019398	5.6	170
tt0019399	6.5	46
tt0019400	6.3	1088
tt0019401	5.7	225
tt0019403	7.5	955
tt0019404	5.5	28
tt0019406	4.6	18
tt0019407	5.2	16
tt0019411	5.8	25
tt0019412	7.6	4622
tt0019414	6.5	73
tt0019415	7.5	4194
tt0019419	6.3	54
tt0019421	7.8	17015
tt0019422	7.4	12152
tt0019425	6.0	11
tt0019429	7.3	2719
tt0019431	6.4	35
tt0019432	7.1	11
tt0019434	6.3	383
tt0019436	5.8	24
tt0019437	5.9	123
tt0019438	3.3	8
tt0019439	7.5	17
tt0019441	6.4	48
tt0019445	5.6	242
tt0019447	6.1	62
tt0019448	5.6	15
tt0019450	4.7	19
tt0019451	6.7	577
tt0019453	5.2	83
tt0019454	5.5	14
tt0019456	6.7	78
tt0019457	6.8	9
tt0019459	6.1	24
tt0019462	6.3	366
tt0019463	7.9	31
tt0019465	6.6	907
tt0019466	7.0	503
tt0019469	5.7	65
tt0019471	5.7	48
tt0019472	3.5	31
tt0019473	5.2	36
tt0019474	3.7	53
tt0019476	5.7	26
tt0019478	6.3	38
tt0019480	6.3	303
tt0019481	6.7	19
tt0019485	6.4	66
tt0019486	6.0	116
tt0019487	2.8	15
tt0019489	7.0	515
tt0019491	7.2	68
tt0019492	5.4	18
tt0019496	3.2	32
tt0019497	6.2	20
tt0019498	6.5	320
tt0019500	5.7	7
tt0019501	6.8	40
tt0019504	7.2	1645
tt0019505	2.2	29
tt0019507	6.9	32
tt0019509	7.3	659
tt0019511	6.9	52
tt0019514	7.2	117
tt0019515	6.6	12
tt0019516	5.1	32
tt0019521	5.6	28
tt0019522	6.7	15
tt0019525	6.7	24
tt0019526	6.2	13
tt0019527	5.9	24
tt0019531	4.6	6
tt0019532	6.6	509
tt0019538	6.1	43
tt0019540	2.5	24
tt0019541	4.0	13
tt0019542	5.2	8
tt0019543	5.3	55
tt0019544	6.7	79
tt0019545	5.6	19
tt0019546	5.3	20
tt0019547	5.9	34
tt0019548	6.6	13
tt0019549	5.4	21
tt0019550	4.5	22
tt0019551	3.5	14
tt0019552	6.4	55
tt0019553	6.6	246
tt0019554	6.5	167
tt0019556	6.8	1148
tt0019557	6.1	612
tt0019558	7.3	1990
tt0019562	5.2	25
tt0019563	7.2	2067
tt0019567	6.3	38
tt0019571	6.5	282
tt0019572	5.6	51
tt0019574	6.8	1055
tt0019575	5.5	25
tt0019582	5.1	26
tt0019585	8.0	7561
tt0019587	5.9	16
tt0019588	4.0	15
tt0019589	7.1	141
tt0019591	7.1	1821
tt0019594	3.9	22
tt0019596	5.6	58
tt0019598	5.2	25
tt0019599	6.3	32
tt0019600	6.3	101
tt0019601	5.3	24
tt0019603	6.3	46
tt0019607	6.6	1344
tt0019608	5.9	22
tt0019609	7.1	167
tt0019610	7.1	38
tt0019611	7.1	1236
tt0019612	6.8	13
tt0019616	6.8	436
tt0019617	7.1	20
tt0019620	6.2	27
tt0019622	5.2	19
tt0019623	7.1	29
tt0019624	7.2	27
tt0019625	6.3	40
tt0019629	6.9	281
tt0019630	5.6	1040
tt0019634	6.2	24
tt0019635	3.9	23
tt0019638	6.8	11
tt0019639	3.9	21
tt0019640	6.8	991
tt0019644	7.1	1559
tt0019646	7.5	1214
tt0019647	5.0	16
tt0019649	7.2	2460
tt0019651	5.8	76
tt0019655	7.4	1777
tt0019657	6.8	55
tt0019658	5.2	301
tt0019664	5.8	30
tt0019666	5.4	29
tt0019668	4.3	21
tt0019670	6.9	809
tt0019672	6.1	16
tt0019674	4.3	52
tt0019676	6.2	24
tt0019677	6.1	561
tt0019679	5.7	57
tt0019680	5.8	39
tt0019682	6.4	73
tt0019683	5.1	21
tt0019684	4.8	606
tt0019685	5.2	43
tt0019686	6.9	1672
tt0019687	5.3	48
tt0019688	7.6	3561
tt0019689	6.3	80
tt0019690	5.4	340
tt0019692	7.1	40
tt0019693	7.0	82
tt0019695	5.8	5
tt0019696	6.8	18
tt0019699	5.6	548
tt0019701	6.5	661
tt0019702	6.9	12974
tt0019704	6.0	148
tt0019706	6.0	39
tt0019708	7.2	50
tt0019709	4.5	12
tt0019711	5.7	56
tt0019714	5.5	666
tt0019715	7.0	234
tt0019716	6.7	223
tt0019717	6.8	16
tt0019722	6.8	110
tt0019723	7.2	202
tt0019724	7.0	28
tt0019725	6.2	484
tt0019726	6.0	249
tt0019729	5.5	8636
tt0019730	5.9	25
tt0019732	5.7	26
tt0019734	6.7	98
tt0019735	6.3	1412
tt0019737	6.2	16
tt0019742	6.4	13
tt0019743	5.4	24
tt0019744	6.0	11
tt0019745	5.9	1063
tt0019746	6.6	226
tt0019752	5.6	57
tt0019754	6.3	59
tt0019757	7.0	59
tt0019758	6.1	123
tt0019759	7.0	20
tt0019760	8.3	29392
tt0019765	5.4	179
tt0019766	7.0	70
tt0019767	6.0	16
tt0019770	5.4	10
tt0019771	6.1	18
tt0019774	5.8	61
tt0019775	5.6	21
tt0019776	5.4	116
tt0019777	6.8	8555
tt0019778	4.8	23
tt0019779	6.5	21
tt0019781	5.1	26
tt0019785	6.4	648
tt0019787	7.7	13
tt0019788	5.5	2422
tt0019789	7.2	19
tt0019791	7.4	39
tt0019796	6.3	639
tt0019797	5.1	123
tt0019798	6.7	377
tt0019800	5.6	208
tt0019801	5.3	63
tt0019802	6.7	141
tt0019805	5.4	41
tt0019806	6.3	62
tt0019808	6.4	11
tt0019810	5.4	69
tt0019811	6.7	1272
tt0019813	5.8	140
tt0019815	6.1	173
tt0019817	6.6	17
tt0019822	4.8	12
tt0019823	6.1	1495
tt0019824	6.1	1009
tt0019825	6.6	91
tt0019827	4.8	19
tt0019830	7.7	15
tt0019831	5.9	130
tt0019832	6.9	1372
tt0019833	6.2	75
tt0019834	6.2	30
tt0019837	6.7	28
tt0019838	6.6	508
tt0019839	3.3	227
tt0019840	6.6	32
tt0019841	5.5	11
tt0019842	6.9	55
tt0019843	6.8	550
tt0019849	6.7	99
tt0019850	7.1	686
tt0019852	6.7	610
tt0019856	6.8	178
tt0019859	6.8	34
tt0019863	5.8	17
tt0019864	7.2	32
tt0019867	6.0	18
tt0019870	6.9	22
tt0019871	6.4	27
tt0019872	5.9	55
tt0019873	3.5	34
tt0019877	6.9	35
tt0019878	6.4	12
tt0019879	2.8	29
tt0019881	6.1	210
tt0019883	5.2	18
tt0019884	6.0	419
tt0019886	6.5	384
tt0019887	5.2	107
tt0019888	3.2	29
tt0019889	6.2	250
tt0019892	6.0	26
tt0019895	5.0	116
tt0019896	5.8	35
tt0019897	5.6	26
tt0019900	6.6	59
tt0019901	7.3	4091
tt0019907	5.4	32
tt0019908	7.1	24
tt0019909	7.0	186
tt0019913	6.6	12
tt0019917	4.9	71
tt0019918	6.4	57
tt0019920	6.1	131
tt0019923	4.7	27
tt0019924	6.1	19
tt0019925	6.8	12
tt0019927	6.4	22
tt0019928	6.0	54
tt0019929	5.6	149
tt0019930	5.8	46
tt0019931	7.3	67
tt0019932	4.8	71
tt0019933	5.7	849
tt0019935	7.1	861
tt0019936	7.0	233
tt0019938	7.2	34
tt0019939	6.3	149
tt0019941	5.6	19
tt0019943	6.2	49
tt0019945	5.1	217
tt0019946	6.0	1075
tt0019947	7.1	27
tt0019949	6.3	620
tt0019952	7.5	98
tt0019954	5.9	28
tt0019957	5.5	179
tt0019958	6.3	86
tt0019959	6.7	2139
tt0019960	6.4	11
tt0019964	6.1	25
tt0019965	5.4	43
tt0019967	6.1	30
tt0019968	7.0	1557
tt0019971	7.0	38
tt0019972	5.2	79
tt0019975	6.8	934
tt0019976	7.2	1113
tt0019979	5.1	174
tt0019982	5.4	16
tt0019983	5.3	464
tt0019986	6.5	27
tt0019987	5.5	59
tt0019988	8.0	72
tt0019989	5.6	17
tt0019990	6.5	41
tt0019991	7.7	17
